empresa,año,trimestre,archivo,escala_detectada,efectivo,activo_corriente,activo_total,pasivo_corriente,pasivo_no_corriente,pasivo_total,patrimonio_total,ganancias_retenidas,inventarios,deuda_cp,deuda_lp,ingresos,utilidad_neta,utilidad_operativa,gastos_financieros,impuesto_renta,depreciacion_amortizacion,ingresos_trim,utilidad_neta_trim,gastos_financieros_trim,utilidad_operativa_trim,impuesto_renta_trim,depreciacion_amortizacion_trim,revisar_manualmente,ingresos_ltm,utilidad_neta_ltm,gastos_financieros_ltm,utilidad_operativa_ltm,impuesto_renta_ltm,depreciacion_amortizacion_ltm,ebitda_final_ltm,deuda_bruta_ebitda,deuda_neta_ebitda,pasivo_activo,deuda_patrimonio,perfil_vencimientos_cp,cobertura_intereses,ffo_intereses,ffo_deuda,razon_corriente,prueba_acida,caja_activos,caja_deuda_cp,margen_ebitda,margen_neto,zscore_x1,zscore_x2,zscore_x3,zscore_x4,zscore,zscore_zona
ENEL,2023,2,Q2 2023.xbrl,0.001,2298558.43,5375312.375,30138340.635,8272040.483,7983414.461,16255454.944,13882885.691,3290302.981,576388.873,2439429.481,6120098.733,7846293.064,1326580.525,2936882.338,-910343.758,-927212.94,,4073456.89,528283.0639999999,-612064.292,1467475.507,-463204.9849999999,,,14756367.142,2802971.057,-1399950.695,5574471.967,-1715890.671,,5918812.423,1.4461563574372458,1.0578084481390904,0.5393613119204829,0.6165525240583788,0.2849957871521539,4.227872055879796,2.0021926965077865,0.3274679382930766,0.6498169811967058,0.580137816281526,0.07626692052616386,0.9422524602177668,0.4011022744313337,0.1899499402547462,-0.09611438609317449,0.109173329110858,0.18496280317856326,0.8540447338340579,5.115091688015878,segura
ENEL,2023,3,Q3 2023.xbrl,0.001,1203984.038,4821728.129,29840676.31,7665727.226,7533598.862,15199326.088,14641350.222,3290302.981,605588.187,3572608.987,5766597.579,12286937.713,2274068.395,4697197.454,-1195078.031,-1498394.61,,4440644.648999999,947487.8700000001,-284734.2729999999,1760315.116,-571181.6700000002,,,15328128.567,2873608.124,-1466556.426,5834519.03,-1802903.5180000002,,6143068.068,1.5202837511518195,1.324293079280267,0.5093492496651796,0.6378651165632913,0.38253881223768194,4.188770346024177,1.9594255448034155,0.3076929612480744,0.6289981350557385,0.5499986912787653,0.040347076101506764,0.3370041452566048,0.40077091219246685,0.18747286150682507,-0.09530612066077535,0.11026234616195267,0.19552234571991844,0.9632894338361141,5.309611165719051,segura
ENEL,2023,4,CIERRE 2023.xbrl,0.001,1629477.082,5449940.129,29595884.494,6634037.4180000005,8995509.078,15629546.496,13966337.998,3290302.981,534984.31,2902532.197,7252382.536,16599096.186,1938215.238,4901964.446,-1517114.22,-1779677.101,,4312158.473000001,-335853.1570000001,-322036.189,204766.99200000055,-281282.4909999999,,,16599096.186,1938215.238,-1517114.2200000002,4901964.446,-1779677.101,,5235006.559,1.9398093619465893,1.6285438336926445,0.5280986449034355,0.7270993108182116,0.28582536370962947,3.4506344281711363,1.2775671155465143,0.19086474765774875,0.8215118163507469,0.7408694749993947,0.05505755647648731,0.5613984519049247,0.315379012226901,0.11676631162814323,-0.040008849515548485,0.11117434188077895,0.16562993570926324,0.8935856201313546,5.401268370813513,segura
ENEL,2024,1,Q1 2024.xbrl,0.001,1276575.643,5144469.745,29392515.412,6916323.073,9485988.586,16402311.659,12990203.753,3490059.147,525198.79,2154493.596,7777848.707,4087089.512,756269.078,1446914.78,-328963.822,-377031.636,269975.926,4087089.512,756269.078,-328963.822,1446914.78,-377031.636,269975.926,,16913349.524,1896186.8549999997,-1547798.5760000001,4879472.3950000005,-1692700.782,,5136686.2129999995,1.9336089243417447,1.6850876812552538,0.5580438226904347,0.7646025029211871,0.21691696986210887,3.3187045734819174,1.225086315753271,0.190910340899877,0.743815708245762,0.6678795808473362,0.04343199706136127,0.5925177245223986,0.3037060285256362,0.11211184705367293,-0.06028246657911456,0.11873972329619407,0.1660107114550622,0.7919739621501604,5.188803158422288,segura
ENEL,2024,2,Q2 2024.xbrl,0.001,1159490.807,5126595.262,29936732.738,6585206.943,9292899.475,15878106.418,14058626.32,3490059.1580000003,518499.538,2054237.066,7528939.783,8265760.574,1474341.757,2772103.808,-636646.686,-723283.497,,4178671.062,718072.679,-307682.864,1325189.0280000002,-346251.861,,,17018563.696,2085976.47,-1243417.148,4737185.916000001,-1575747.658,,4905141.276,1.9537004766588093,1.7173177219615723,0.5303887554116827,0.68165812440486,0.2143586723242365,3.9448879114219837,1.6776159741364605,0.21767066421378525,0.7785017701606952,0.6997647551377795,0.038731374500604994,0.5644386552024176,0.2882229877691084,0.12257065327377085,-0.04872314202640158,0.11658116430220576,0.15823991072969978,0.8854095034948645,5.3034829627051865,segura
ENEL,2024,3,Q3 2024.xbrl,0.001,1048100.747,4602865.229,29713800.233,6119589.409,8809488.749,14929078.158,14784722.075,3490059.1580000003,478044.067,1722147.567,7083411.067,12433801.592,2171557.827,4104420.237,-918251.908,-1069836.195,,4168041.018,697216.0700000001,-281605.22200000007,1332316.429,-346552.6980000001,,,16745960.065000001,1835704.67,-1240288.097,4309187.229,-1351118.686,,4427111.453,1.9890076695568568,1.752261710453035,0.502429108391859,0.595584995736215,0.19557504964539654,3.5694218655393573,1.4800631195608416,0.20847111992554132,0.752152623545401,0.6740356070186146,0.03527319759779446,0.6086010090446564,0.2643689245535054,0.10962074810131227,-0.05104443619148834,0.11745583300125838,0.1450230934855057,0.9903305427520557,5.312456772280195,segura
ENEL,2024,4,CIERRE 2024.xbrl,0.001,1263347.284,4599497.424,30895545.304,5310187.141,10344365.722,15654552.863,15240992.441,3490059.1580000003,479094.168,2816557.565,8099894.923,16926709.713,2251936.168,4608406.297,-1208234.963,-1209678.799,,4492908.120999999,80378.34100000001,-289983.05499999993,503986.06000000006,-139842.60400000005,,utilidad_neta_trim,16926709.713,2251936.168,-1208234.963,4608406.297,-1209678.799,,4669849.93,2.337645245914787,2.067112508688261,0.5066928810922534,0.7162560135279317,0.2580103351428611,3.865018041197008,1.863823045153842,0.20628827638607497,0.866164845394476,0.7759431346941299,0.04089092040840063,0.44854303696789527,0.27588645455492605,0.1330403962838965,-0.02300298344007504,0.11296318364538292,0.14916086612665666,0.9735820993662833,5.491982632022786,segura
ENEL,2025,1,Q1 2025.xbrl,0.001,1488836.566,4781128.392,31087700.291,6903372.823,10294348.78,17197721.603,13889978.688,3715252.775,496911.985,2332238.98,8035100.677,4056981.78,919262.835,1701190.311,-304796.429,-473219.9,279990.783,4056981.78,919262.835,-304796.429,1701190.311,-473219.9,279990.783,,16896601.981,2414929.925,-1184067.57,4862681.828,-1305867.063,,4904864.558,2.1136852066772196,1.8101423568401824,0.5532001866339017,0.7463898894212616,0.22496021710114208,4.142385690032875,2.0395203670682407,0.23293631779194635,0.6925786154951232,0.6205975711939323,0.047891498955007085,0.6383722160410852,0.2902870389866231,0.14292399902155214,-0.06826636937227541,0.11950876842683596,0.1564181905538945,0.8076638876150319,5.090948524507313,segura
ENEL,2025,2,Q2 2025.xbrl,0.001,1302068.948,4587961.075,31258788.747,7100055.233,9812707.128,16912762.361,14346026.386,3715252.775,504734.922,2124486.713,7482482.072,7962087.478,1540887.563,3141315.453,-776278.3740000001,-827410.388,,3905105.6980000003,621624.7280000001,-471481.94500000007,1440125.1420000002,-354190.488,,,16623036.617,2318481.9740000004,-1347866.651,4977617.942,-1313805.6900000002,,4980154.315,1.9290504224064389,1.6675988958787915,0.5410562289501115,0.6696606102980021,0.2211401702810883,3.694842001844291,1.7201122768931838,0.24133335143338872,0.646186673826964,0.5750978012145276,0.041654491430828826,0.6128863692262594,0.2995935357506769,0.13947403398179017,-0.08036441137665941,0.11885466212623366,0.15923898978579956,0.8482367386111468,5.0710102468029135,segura
ENEL,2025,3,Q3 2025.xbrl,0.001,1288225.488,4192173.166,31243839.544,5875636.343,10326873.655,16202509.998,15041329.546,3715252.767,514600.987,1549934.743,7912831.294,12002724.056,2437470.365,4807607.673,-1100627.203,-1268061.866,,4040636.5779999997,896582.8020000001,-324348.8289999999,1666292.2200000002,-440651.4779999999,,,16495632.177,2517848.7060000002,-1390610.258,5311593.733000001,-1407904.47,,5316363.434,1.7799321198551452,1.5376188348450672,0.5185825504955103,0.6291176593173222,0.16379299001366612,3.8230434468720857,1.8106070277528474,0.2660795687175458,0.7134841098520994,0.62590193883958,0.04123134374012582,0.8311482104766265,0.32228915975785705,0.1526372968906677,-0.05388144356039266,0.1189115301199743,0.17000451322635307,0.9283332982270442,5.401369610454429,segura
ENEL,2025,4,CIERRE 2025.xbrl,0.001,1150701.653,3881483.379,31590737.487,5026794.153,11041253.292,16068047.445,15522690.042,3715252.767,432278.342,1463321.6900000002,8580518.024,15897327.877,3030007.352,6045091.852,-1397758.696,-1622471.479,,3894603.8210000005,592536.9869999997,-297131.493,1237484.1789999995,-354409.6130000001,,utilidad_neta_trim,15897327.877,3030007.352,-1397758.696,6045091.852,-1622471.479,,6050237.527000001,1.660073620114584,1.4698824668144306,0.5086316029061433,0.6470424705269652,0.14569345306858011,4.328527909941903,2.167761403074111,0.30167818665768886,0.77215880755402,0.6861639709160376,0.036425286160968184,0.7863627395559207,0.38058204333530715,0.19059853174342375,-0.036254638704503496,0.11760576240199758,0.1913564649919184,0.9660595100389934,5.695842285815604,segura
ENEL,2026,1,Q1 2026.xbrl,0.001,1806725.574,4668630.504,32254626.358,5122168.932,10946475.892,16068644.824,16185981.534,6745260.119,463046.078,1518989.059,8453490.688000001,3809700.51,820458.7540000001,1595200.609,-301988.368,-481123.782,295823.994,3809700.51,820458.7540000001,-301988.368,1595200.609,-481123.782,295823.994,,15650046.607,2931203.271,-1394950.635,5939102.149999999,-1630375.361,,5956529.267000001,1.674209812457218,1.3708913038066333,0.4981810871299878,0.616118319797411,0.152318089134947,4.27006455823435,2.101295341537302,0.293929227771236,0.9114557848401709,0.8210553931023686,0.056014462978018174,1.1894263248936279,0.38060776536829904,0.18729677582486703,-0.0140611899504305,0.2091253528759913,0.18413179195073656,1.0073022156681657,6.134540212661431,segura
ENEL,2026,2,Q2 2026.xbrl,0.001,2007466.393,4983516.454,32421999.825,7521574.069,10793455.787,18315029.856,14106969.969,4018253.502,472608.649,1099466.427,8275820.654,8253343.638,1773507.474,3412653.847,-660743.657,-997152.645,,4443643.1280000005,953048.7199999999,-358755.289,1817453.2380000001,-516028.863,,,16188584.037,3262627.263,-1282223.9789999998,6316430.245999999,-1792213.736,,6337064.978,1.4794367918819846,1.1626550640680522,0.5648951315420593,0.664585456806256,0.11727282775459576,4.942244944555043,2.544506510901868,0.34800291818391943,0.6625629699692053,0.5997292273689899,0.06191679735474183,1.8258551090801067,0.39145270293660334,0.20153876679659352,-0.07828195758125171,0.1239360163990131,0.19481926716715103,0.7702400749501678,5.258439325788702,segura
EPM,2019,1,Q1 2019.xbrl,0.001,2139091.179,7557113.637,54112392.875,7670015.838,23971345.388,31641361.226,22471031.649,15480585.871,414402.294,3144346.058,11454281.81,4284392.369,681539.188,1164761.506,-326408.751,-354620.316,254969.439,4284392.369,681539.188,-326408.751,1164761.506,-354620.316,254969.439,,,,,,,,,,,0.5847340977711291,0.6496643365570475,0.21538641072510417,,,,0.9852800563408692,0.9312511856380341,0.0395305227758328,0.6802976324942411,,,-0.0020864388913793778,0.2860820793262693,,0.7101790434520038,,
EPM,2019,2,Q2 2019.xbrl,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPM,2019,3,Q3 2019.xbrl,0.001,,,,,,,,,,,,13291041.899,1677538.832,3388490.5500000003,-1000954.099,-533932.191,856989.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPM,2019,4,CIERRE 2019.xbrl,0.001,1664150.609,7603831.21,54900148.798,7688840.716,23032348.365,30721189.081,24178959.717,14518224.491,391244.214,3541229.252,7923160.117000001,18358038.151,2985182.257,,-1290282.011,-810199.224,1140099.479,5066996.252,1307643.4250000003,-289327.9119999999,,-276267.03300000005,283110.275,,,,,,,,,,,0.559582983901114,0.47414733732069936,0.30888947836816966,,,,0.9889437811056353,0.9380590992073817,0.030312315092680123,0.4699358585892535,,,-0.0015484385354361176,0.264447816788593,,0.7870450474182282,,
EPM,2020,1,Q1 2020.xbrl,0.001,1484288.836,8187963.972,57172882.534,8577701.788,25925272.326,34502974.114,,16067732.337,450471.597,2727950.301,9257945.673,4746386.593,-329852.52400000003,,-274294.527,-77651.591,297772.669,4746386.593,-329852.52400000003,-274294.527,,-77651.591,297772.669,,,,,,,,,,,0.6034849492411286,,0.2275966942244046,,,,0.9545638417337806,0.9020472576727447,0.025961413352165893,0.5441040606406561,,,-0.006816829915270204,0.2810376462555429,,,,
EPM,2020,2,Q2 2020.xbrl,0.001,1952157.112,8005962.126,57291866.566,8148888.854,25472718.976,33621607.83,23670258.736,16073456.238,457628.485,3409308.955,9137680.54,9150053.68,620708.581,,-562422.528,-254243.964,601098.096,4403667.086999999,950561.105,-288128.00100000005,,-176592.37300000002,303325.427,,,,,,,,,,,0.5868478345223408,0.5300740323517179,0.27172326527878393,,,,0.9824605868897276,0.9263021960711602,0.03407389615681526,0.5725961295285426,,,-0.002494712366114815,0.28055389362263916,,0.7040192383327791,,
EPM,2020,3,Q3 2020.xbrl,0.001,4019194.023,12073643.751,62782858.797,11065971.206,26862588.961,37928560.167,24854298.63,16062599.33,488248.711,6083732.428,7768278.365,13741464.027,1121562.275,,-911029.102,-438687.062,937069.344,4591410.347000001,500853.6939999999,-348606.5739999999,,-184443.09799999997,335971.248,,18808460.279,2429205.7,-1200357.014,,-714954.0950000001,1220179.619,5564696.428,2.4892662110552064,1.766999673247944,0.6041228592287736,0.5573285731861347,0.4391948951609512,4.635867798578133,3.0402499226784214,0.2634552754495533,1.0910604705399591,1.046938838383961,0.06401737831014558,0.660646087014266,0.2958613488533715,0.12915494750584416,0.016050122028660317,0.2558437069891365,0.06919909179426531,0.6552924371651906,5.342414241173509,segura
EPM,2020,4,CIERRE 2020.xbrl,0.001,3987044.199,12257538.752,63778787.181,9443947.926,27207645.636,36651593.562,27127193.619,16057923.382,477338.243,4597758.041828,20687483.501944,19326610.726,3584538.0,4151740.00361663,-1267632.158,-499028.184,136888.382806,5585146.698999999,2462975.725,-356603.0560000001,,-60341.12200000003,-800180.961194,,19326610.726,3584538.0,-1267632.158,,-499028.184,136888.38280600007,5488086.7248060005,4.607296278588931,3.8808055361998446,0.5746674589152219,0.93209942388077,0.18183563854308807,4.329400047301419,2.935730495096828,0.1471778063248371,1.2979252795596152,1.2473809259968593,0.06251364090202956,0.8671713828191817,0.28396529544742694,0.18547163032459374,0.04411483739907461,0.2517753016599182,0.08390247884165078,0.7401368121446484,5.701149127317037,segura
EPM,2021,1,Q1 2021.xbrl,0.001,3926707.93,12313504.95,64696704.989,10862466.986,27578680.429,38441147.415,26255557.574,18167038.2,495204.248,4419226.157,7589679.914,5547344.514,796074.1900000001,1447104.2448822602,-336317.772,-218187.892,35701.810457,5547344.514,796074.1900000001,-336317.772,1447104.2448822602,-218187.892,35701.810457,,20127568.647,4710464.714000001,-1329655.403,,-639564.485,-125182.47573699993,6554502.126263001,1.8321614425727228,1.2330758286912025,0.5941747330337136,0.45738529974667214,0.3679957300750213,4.929474291966609,3.4484741143589375,0.38182347427430396,1.1335827271898877,1.0879941653430956,0.06069409455501073,0.8885510246585012,0.3256479826856755,0.23403048806404603,0.022428313223165092,0.28080314450463645,0.1032461329079388,0.6830066046299883,5.723518933831914,segura
EPM,2021,2,Q2 2021.xbrl,0.001,3182841.975,11954423.498,65303316.112,10470355.522,27613754.848,38084110.37,27219205.742,18166412.09,511597.605,4502127.6110000005,6956865.877,11582666.82,1760467.298,2854211.20511302,-687090.416,-336362.441,72517.392097,6035322.306,964393.1079999999,-350772.644,1407106.9602307596,-118174.549,36815.581640000004,,21759223.866,4724296.717,-1392300.046,,-581146.661,-391692.321097,6306051.102903001,1.8171425034479716,1.3124142792293678,0.5831880008158076,0.42098926752731997,0.3928903193561183,4.529232848206773,3.111832401607922,0.3780964183669497,1.1417399794000997,1.092878448010354,0.048739362171764625,0.7069639623771206,0.2898104795344542,0.21711696823809865,0.022725767454974472,0.2781851393096679,0.10256360354676135,0.7147129203638005,5.745640570870377,segura
EPM,2021,3,Q3 2021.xbrl,0.001,3714046.447,12436085.632,66535536.673,9152956.592,29299918.285,38452874.877,28082661.796,18166480.408,515567.963,3481416.776,7483851.582,18027285.093,2654658.736,4517355.3610000005,-1045570.207,-778825.79,109315.202454,6444618.272999998,894191.4380000001,-358479.7910000001,1663144.1558869807,-442463.34900000005,36797.810356999995,,23612431.792,5117634.460999999,-1402173.2630000003,,-839166.912,-690865.75874,6668108.8772599995,1.6444345105693223,1.0874480372881385,0.5779298822820513,0.39046399652763175,0.31749489956258486,4.755552721775153,3.157076817160789,0.4037081955254048,1.358696013359177,1.3023679888768338,0.05582049281804551,1.0668204027175632,0.2823982271711288,0.21673474829195175,0.049343992761875274,0.27303425081369975,0.11060216846475454,0.7303137121952152,5.973864220058689,segura
EPM,2021,4,CIERRE 2021.xbrl,0.001,4019511.369,14576032.38,67776469.83,9720287.425,29305996.549,39026283.974,28750185.856,18125734.161,511363.846,3472771.95453,22644118.525358,24831646.953,3039782.933,5800700.17784612,-1430845.322,-1074626.754,147186.75733300002,6804361.860000003,385124.19700000016,-385275.1149999999,1283344.8168461192,-295800.9639999999,37871.55487900002,utilidad_neta_trim,24831646.953,3039782.933,-1430845.322,5800700.17784612,-1074626.754,147186.75733300007,5692441.766333,4.587994318071377,3.8818805739180813,0.5758087441244356,0.9084077094561653,0.13297034565444535,3.9783767531044143,2.2273334799587796,0.12202714916567922,1.499547466313734,1.4469395727770877,0.05930541055150733,1.157436025638486,0.22924141024988579,0.12241567942527279,0.07164352122763842,0.26743402550271184,0.08558575258339211,0.7366877634353781,5.9404748313596905,segura
EPM,2022,1,Q1 2022.xbrl,0.001,5516599.227,14017258.148,67974354.788,10959692.051,29505683.392,40465375.443,27508979.345,19228300.458,545323.013,3172694.196,7655068.402,7243557.307,1181722.23,1954230.13203502,-417102.382,-447100.982,147186.75733300002,7243557.307,1181722.23,-417102.382,1954230.13203502,-447100.982,147186.75733300002,,26527859.746000003,3425430.973,-1511629.9319999998,6307826.064998879,-1303539.844,258671.7042090001,6499272.453209,1.665996105864714,0.8171935257734311,0.5953035607208683,0.39360830011921333,0.29301475418255196,4.299512940055358,2.437172352319496,0.34024597823094976,1.2789828475811067,1.2292257001665272,0.08115706642902751,1.738774330647781,0.2449979951431623,0.1291257947606008,0.04498117130403087,0.28287580688289976,0.09279714510967958,0.6798152505405385,5.804654442397308,segura
EPM,2022,2,Q2 2022.xbrl,0.001,3409937.681,13730771.962,68979097.229,10646786.235,30069568.447,40716354.682,28262742.547,19228355.219,597332.001,3666513.81,8114649.689,14925620.639,2000789.98,3876395.64502688,-958837.141,-788466.854,80175.49034900001,7682063.332,819067.75,-541734.759,1922165.5129918598,-341365.87200000003,-67011.266984,,28174600.772,3280105.615,-1702592.0469999998,6822884.61775998,-1526731.167,154844.85558500013,6664273.684584999,1.7678090751661022,1.2561347588955294,0.590270912749524,0.4168443129469236,0.3112183113587396,3.914192889792701,2.0174829764049753,0.291562923379899,1.2896635340401386,1.2335590920221007,0.04943436226310024,0.9300217748259346,0.2365348044685685,0.11642065992501227,0.04470898940242203,0.27875626083021665,0.09891235014440754,0.694137350156606,5.845571591421249,segura
EPM,2022,3,Q3 2022.xbrl,0.001,3338382.867,14217541.474,71036864.176,11362752.525,30845397.681,42208150.206,28828713.97,19228210.0,685078.438,4166641.061,8214532.095,23266360.017,2813048.089,5860836.9631665,-1576967.817,-1232176.226,122632.94965,8340739.3780000005,812258.1090000002,-618130.6760000001,1984441.3181396206,-443709.372,42457.45930099998,,30070721.877000004,3198172.2860000003,-1962242.9319999998,7144181.78001262,-1527977.19,160504.50452900009,6848896.912529001,1.8077616460178503,1.3203279892354063,0.5941724862942379,0.4294736549429229,0.33653039243545496,3.490340977071743,1.7116518733517352,0.2712729034809891,1.2512409684817982,1.1909493765904227,0.04699507651025905,0.8012168118457468,0.2277596440997804,0.10635502197392094,0.040187429190666576,0.2706793187317565,0.10057006123345041,0.6830129685688505,5.789038543042379,segura
EPM,2022,4,CIERRE 2022.xbrl,0.001,4038679.643,14950654.02,75578355.371,12063156.59,32528329.4,44591485.99,30986869.381,19212331.213,714643.324,4227009.673735,25896191.125929,31728407.916,3845458.553,7892901.657000001,-2284881.664,-1610791.037,166542.99796399998,8462047.899,1032410.4639999997,-707913.8469999998,2032064.6938335001,-378614.811,43910.048313999985,,31728407.916,3845458.553,-2284881.664,7892901.657000001,-1610791.037,166542.99796400004,7907674.251963999,3.809362884691718,3.2986337481194914,0.5900033914618642,0.9721279174505583,0.14032405459987335,3.460868182608865,1.755890300218191,0.13318642921268678,1.239364996090132,1.1801231783562547,0.053436987655723356,0.9554460374422112,0.24923009918743252,0.12119922824935732,0.03820534881747314,0.25420414507156525,0.10443336082473909,0.6949055115128716,5.760775573006688,segura
EPM,2023,1,Q1 2023.xbrl,0.001,3370906.455,13920524.407,75144778.814,12724320.112,32159552.67,44883872.782,30260906.032,21601715.674,703674.747,3578457.8170000003,9423823.469,8932838.641,1494936.138,2427954.843529,-747346.219,-644198.042,43342.101728,8932838.641,1494936.138,-747346.219,2427954.843529,-644198.042,43342.101728,,33417689.25,4158672.461,-2615125.501,8366626.368493981,-1807888.097,62698.34235900004,8644384.401359,1.5041303905869674,1.1141770638387893,0.5972986212800965,0.4296725706841189,0.27521768974903255,3.3055332901053758,1.6142134676690603,0.32466385786502655,1.0940092896493454,1.0387077300527443,0.04485882463429351,0.941999774032826,0.2586769042194921,0.12444524305342268,0.015918661467629987,0.2874679520644946,0.11134008909924717,0.6742044337166841,5.747691997107364,segura
EPM,2023,2,Q2 2023.xbrl,0.001,2104704.511,13098823.372,73660291.52,11533657.927,31170933.92,42704591.847,30955699.673,21595421.135,698199.138,3409259.477,8741219.626,18045907.024,2538831.896,4741536.350000001,-1554773.847,-1156495.1,85857.10489,9113068.383,1043895.7580000001,-807427.628,2313581.5064710006,-512297.0580000001,42515.003162,,34848694.301,4383500.4690000005,-2880818.37,8758042.361973122,-1978819.283,172224.61250500006,9415362.734505001,1.2904950606386587,1.0669556633420711,0.5797505136862646,0.3925118550493569,0.2805864236380803,3.2682944654039403,1.5813996220473285,0.37494201198866106,1.1357041673080999,1.0751683735105801,0.02857312220151257,0.6173494640695546,0.2701783502469653,0.1257866487374884,0.021248428599756924,0.29317588471851874,0.11889774234188535,0.7248798860765752,5.90525978471465,segura
EPM,2023,3,Q3 2023.xbrl,0.001,2889422.916,14031999.169,74666173.881,12523625.487,30854282.729,43377908.216,31288265.665,21595415.75,733341.853,3856645.723,9983902.818,27173762.066,3137668.3370000003,6403921.85596011,-2328557.732,-1262314.316,128645.41693,9127855.042,598836.4410000001,-773783.8849999998,1662385.5059601096,-105819.21600000001,42788.312040000004,,35635809.965,4170078.801,-3036471.579,8435986.54979361,-1640929.127,172555.46524400005,9020034.972244,1.5344229355639356,1.2140890427474234,0.5809579621038838,0.4423558879609763,0.2786483289716024,2.970564596957158,1.430158048004572,0.31376171640739303,1.1204422540074956,1.0618855801624307,0.03869788373788978,0.7492062075518778,0.2531171588664071,0.11701933546889144,0.020201566567532796,0.2892262269179337,0.11298270838463684,0.7212949391012654,5.842003262836567,segura
EPM,2023,4,CIERRE 2023.xbrl,0.001,3244471.737,15082303.192,77235863.293,14052303.949,31867226.854,45919530.803,31316332.49,21486693.791,760328.601,6248602.2678270005,23129694.48074,37139086.82,3249354.37,7758921.63028278,-3267081.6750000003,-1516152.26,206170.222127,9965324.754,111686.03299999982,-938523.9430000004,1354999.77432267,-253837.9439999999,77524.80519699998,utilidad_neta_trim,37139086.82,3249354.37,-3267081.675,7758921.63028278,-1516152.26,206170.22212700004,8238758.527127,3.5658645233788313,3.1720586209097608,0.5945363830375126,0.938114217491724,0.21269450442635998,2.5217485654462557,1.05767927951388,0.11762167908170347,1.0732975351755965,1.019190493101965,0.0420073214523654,0.5192315973934264,0.2218352477824063,0.08749149880147754,0.013335763971364208,0.2781958131223138,0.10045749862144654,0.6819828500502458,5.6355573457197705,segura
EPM,2024,1,Q1 2024.xbrl,0.001,4852133.092,15498776.312,78368041.932,15529315.77,32004162.236,47533478.006000005,30834563.926,22580383.514,782961.661,5016086.633,10538161.073,9945009.146,1577661.368,2894258.46554683,-848596.514,-548345.1950000001,44033.42260400001,9945009.146,1577661.368,-848596.514,2894258.46554683,-548345.1950000001,44033.42260400001,,38151257.324999996,3332079.6,-3368331.9700000007,8225225.252300611,-1420299.4130000002,206861.54300300003,8327572.526003001,1.8678009296744724,1.2851421684509436,0.6065416059169225,0.5044419549220384,0.3224898257898427,2.472313477463743,1.0506509377705429,0.2275224883835343,0.9980334318361279,0.9476151344303563,0.06191469089160349,0.9673144518833912,0.21827780025865773,0.08733865758643121,-0.00038969275290172254,0.2881325468561919,0.10495637060113923,0.6486915163689021,5.5731886209191535,segura
EPM,2024,2,Q2 2024.xbrl,0.001,3941198.835,15730856.734,80428394.436,13779648.203,34474370.323,48254018.526,32174375.91,22460712.535,849857.339,4795253.133,12159165.15,19747086.758,2669010.591,5410124.16520628,-2015766.129,-857714.2930000001,93604.382295,9802077.612000002,1091349.223,-1167169.615,2515865.6996594495,-309369.098,49570.959691,,38840266.554000005,3379533.0650000004,-3728073.957,8427509.44548906,-1217371.453,213917.49953200005,8538895.974532,1.9855515670372406,1.5239932055400436,0.5999624742527665,0.5269540683687499,0.2828320649495917,2.2904309498739917,0.9638892913550643,0.21194773566104078,1.1416007507778898,1.0799259295865204,0.049002580029571086,0.8218958886398374,0.21984648232679582,0.087011067761376,0.02426019498067504,0.27926347022720766,0.1047827636568719,0.6667709113731939,5.723795420729958,segura
EPM,2024,3,Q3 2024.xbrl,0.001,2689953.964,14384921.429,79680517.347,11200502.977,35247784.466,46448287.443,33232229.904,22459664.301,873825.12,2649989.005,13221706.324,29496670.161,3470785.635,7738336.9436779,-2891925.281,-1642544.211,140575.80934,9749583.402999997,801775.0439999998,-876159.152,2328212.7784716208,-784829.9179999998,46971.427045000004,,39461994.915,3582471.6679999996,-3830449.2240000004,9093336.71800057,-1896382.1549999998,218100.61453700004,9527403.661536999,1.6658993250255039,1.3835607090120363,0.5829315495119435,0.477599468192461,0.16696319769685014,2.487281022247274,0.9922001468454914,0.23945597516560033,1.2843103080762657,1.2062937116971224,0.033759243207289215,1.0150811791764398,0.24143238784706025,0.09078283233568248,0.03996483153004897,0.2818714668127793,0.11412246080682528,0.7154672805704975,5.9492138578676705,segura
EPM,2024,4,CIERRE 2024.xbrl,0.001,2817912.216,15313996.326,83439211.378,12412117.164,36907447.916,49319565.08,34119646.298,22285157.757,684937.555,3017183.543751,29182836.471184,39617679.865,4541404.172,9146879.538,-3510888.751,-1387096.048,184287.027162,10121009.704000004,1070618.5370000005,-618963.4700000002,1408542.5943221003,255448.16299999994,43711.217822000006,utilidad_neta_trim,39617679.865,4541404.172,-3510888.751,9146879.538,-1387096.048,184287.02716200007,9623675.998162001,3.3459168846794918,3.0531065057205384,0.5910837874122554,0.9437383885430981,0.09370129404738167,2.741093973832383,1.3460099519860864,0.14676050502360347,1.2337940517042962,1.1786110763947666,0.03377203798384634,0.9339545225335336,0.2429136696281899,0.11463074535094309,0.03477836276344676,0.2670825549398207,0.10962327408108404,0.6918075259312486,5.811901492884721,segura
