"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"14.09.2021","22.330,0","22.410,0","22.420,0","22.040,0","439,95K","-0,76%"
"13.09.2021","22.500,0","22.510,0","22.560,0","22.400,0","112,52K","-0,71%"
"10.09.2021","22.660,0","22.850,0","22.850,0","22.620,0","143,84K","-0,83%"
"09.09.2021","22.850,0","22.610,0","22.920,0","22.610,0","146,60K","0,22%"
"08.09.2021","22.800,0","22.740,0","22.800,0","22.570,0","217,14K","0,62%"
"07.09.2021","22.660,0","22.470,0","22.790,0","22.470,0","210,59K","-0,22%"
"06.09.2021","22.710,0","22.520,0","22.740,0","22.410,0","100,27K","0,49%"
"03.09.2021","22.600,0","22.520,0","22.730,0","22.520,0","2,07M","-0,88%"
"02.09.2021","22.800,0","22.500,0","22.800,0","22.500,0","102,60K","1,20%"
"01.09.2021","22.530,0","22.700,0","22.900,0","22.530,0","163,74K","-0,75%"
"31.08.2021","22.700,0","22.700,0","22.920,0","22.700,0","949,57K","0,00%"
"30.08.2021","22.700,0","22.700,0","22.750,0","22.620,0","68,76K","-0,44%"
"27.08.2021","22.800,0","22.640,0","22.800,0","22.640,0","217,75K","-0,44%"
"26.08.2021","22.900,0","23.000,0","23.000,0","22.700,0","142,72K","-0,39%"
"25.08.2021","22.990,0","22.930,0","22.990,0","22.500,0","318,50K","1,77%"
"24.08.2021","22.590,0","23.200,0","23.400,0","22.480,0","238,52K","-2,17%"
"23.08.2021","23.090,0","23.200,0","23.660,0","23.010,0","481,40K","-1,54%"
"20.08.2021","23.450,0","23.630,0","23.650,0","23.450,0","438,65K","-0,85%"
"19.08.2021","23.650,0","23.040,0","23.650,0","23.040,0","809,56K","1,63%"
"18.08.2021","23.270,0","23.000,0","23.740,0","22.710,0","793,45K","1,00%"
"17.08.2021","23.040,0","22.030,0","23.040,0","22.030,0","379,34K","5,21%"
"13.08.2021","21.900,0","22.240,0","22.240,0","21.820,0","297,49K","0,46%"
"12.08.2021","21.800,0","22.700,0","22.950,0","21.800,0","466,20K","1,40%"
"11.08.2021","21.500,0","21.690,0","21.690,0","21.370,0","225,47K","0,80%"
"10.08.2021","21.330,0","21.400,0","21.760,0","21.260,0","167,38K","0,14%"
"09.08.2021","21.300,0","21.890,0","21.890,0","21.200,0","100,55K","-1,39%"
"06.08.2021","21.600,0","22.200,0","22.200,0","21.600,0","87,64K","-1,82%"
"05.08.2021","22.000,0","21.510,0","22.290,0","21.510,0","82,88K","0,00%"
"04.08.2021","22.000,0","21.790,0","22.000,0","21.710,0","166,11K","0,46%"
"03.08.2021","21.900,0","22.000,0","22.000,0","21.500,0","126,34K","-0,36%"
"02.08.2021","21.980,0","22.480,0","22.480,0","21.840,0","144,69K","0,73%"
"30.07.2021","21.820,0","21.880,0","22.140,0","21.820,0","125,68K","-2,15%"
"29.07.2021","22.300,0","22.290,0","22.300,0","21.900,0","90,67K","0,77%"
"28.07.2021","22.130,0","22.000,0","22.130,0","21.520,0","124,63K","0,55%"
"27.07.2021","22.010,0","22.410,0","22.600,0","22.010,0","130,54K","-1,74%"
"26.07.2021","22.400,0","22.770,0","22.770,0","22.320,0","89,54K","-0,88%"
"23.07.2021","22.600,0","22.310,0","22.750,0","22.310,0","26,00K","-0,79%"
"22.07.2021","22.780,0","22.360,0","22.780,0","22.290,0","44,76K","1,92%"
"21.07.2021","22.350,0","22.940,0","22.940,0","22.300,0","383,09K","0,22%"
"19.07.2021","22.300,0","22.840,0","22.980,0","22.200,0","652,82K","-3,84%"
"16.07.2021","23.190,0","23.000,0","23.260,0","22.990,0","45,74K","0,83%"
"15.07.2021","23.000,0","23.300,0","23.300,0","22.880,0","93,00K","-2,25%"
"14.07.2021","23.530,0","23.800,0","23.960,0","23.400,0","265,32K","-1,13%"
"13.07.2021","23.800,0","23.870,0","24.100,0","23.750,0","157,19K","-0,04%"
"12.07.2021","23.810,0","23.360,0","23.870,0","23.360,0","48,83K","1,97%"
"09.07.2021","23.350,0","23.460,0","23.590,0","23.350,0","467,34K","-0,09%"
"08.07.2021","23.370,0","23.390,0","23.450,0","23.030,0","559,85K","0,73%"
"07.07.2021","23.200,0","22.920,0","23.270,0","22.700,0","144,29K","0,87%"
"06.07.2021","23.000,0","22.750,0","23.500,0","22.750,0","58,08K","-2,13%"
"02.07.2021","23.500,0","22.500,0","23.500,0","22.500,0","167,42K","3,89%"
"01.07.2021","22.620,0","22.790,0","22.900,0","21.870,0","307,74K","2,12%"
"30.06.2021","22.150,0","21.850,0","22.300,0","21.850,0","330,17K","-0,23%"
"29.06.2021","22.200,0","22.300,0","22.530,0","21.730,0","186,28K","-0,45%"
"28.06.2021","22.300,0","22.650,0","22.650,0","22.060,0","86,38K","-0,71%"
"25.06.2021","22.460,0","22.510,0","22.600,0","22.180,0","122,56K","-0,35%"
"24.06.2021","22.540,0","22.700,0","22.700,0","22.320,0","511,18K","1,53%"
"23.06.2021","22.200,0","22.610,0","22.610,0","22.100,0","259,18K","-1,16%"
"22.06.2021","22.460,0","22.680,0","22.740,0","22.430,0","319,49K","0,27%"
"21.06.2021","22.400,0","22.500,0","22.810,0","22.230,0","310,90K","-2,69%"
"18.06.2021","23.020,0","23.010,0","23.020,0","22.680,0","710,18K","0,09%"
"17.06.2021","23.000,0","22.600,0","23.460,0","22.600,0","171,06K","1,72%"
"16.06.2021","22.610,0","22.900,0","23.190,0","22.610,0","145,88K","-1,52%"
"15.06.2021","22.960,0","23.300,0","23.360,0","22.620,0","276,92K","-1,46%"
"11.06.2021","23.300,0","23.300,0","23.650,0","23.100,0","180,88K","-1,10%"
"10.06.2021","23.560,0","23.380,0","23.700,0","23.320,0","364,59K","0,86%"
"09.06.2021","23.360,0","23.290,0","23.500,0","23.120,0","229,60K","0,30%"
"08.06.2021","23.290,0","22.500,0","23.300,0","22.500,0","196,43K","2,60%"
"04.06.2021","22.700,0","22.600,0","22.970,0","22.300,0","178,42K","0,00%"
"03.06.2021","22.700,0","22.700,0","22.850,0","22.090,0","958,37K","0,13%"
"02.06.2021","22.670,0","20.880,0","22.670,0","20.800,0","460,45K","10,53%"
"01.06.2021","20.510,0","20.040,0","20.600,0","19.910,0","260,08K","2,45%"
"31.05.2021","20.020,0","20.530,0","20.680,0","20.020,0","205,83K","-3,05%"
"28.05.2021","20.650,0","20.510,0","21.330,0","20.500,0","479,26K","0,73%"
"27.05.2021","20.500,0","20.600,0","20.600,0","19.850,0","4,16M","4,59%"
"26.05.2021","19.600,0","20.120,0","20.360,0","19.500,0","209,73K","-2,97%"
"25.05.2021","20.200,0","20.500,0","20.840,0","20.200,0","356,54K","-2,23%"
"24.05.2021","20.660,0","21.170,0","21.230,0","20.530,0","205,85K","-1,57%"
"21.05.2021","20.990,0","20.450,0","21.600,0","20.450,0","871,59K","-0,05%"
"20.05.2021","21.000,0","20.800,0","21.000,0","20.450,0","456,50K","-0,47%"
"19.05.2021","21.100,0","21.430,0","21.430,0","20.790,0","224,94K","1,34%"
"18.05.2021","20.820,0","21.500,0","21.600,0","20.740,0","167,47K","-3,16%"
"14.05.2021","21.500,0","20.640,0","21.710,0","20.640,0","279,97K","4,22%"
"13.05.2021","20.630,0","21.710,0","21.990,0","20.630,0","278,66K","-4,97%"
"12.05.2021","21.710,0","21.900,0","22.080,0","21.700,0","577,43K","-1,32%"
"11.05.2021","22.000,0","21.700,0","22.130,0","21.700,0","387,99K","-1,52%"
"10.05.2021","22.340,0","21.250,0","22.340,0","21.250,0","185,08K","5,18%"
"07.05.2021","21.240,0","21.200,0","21.680,0","21.200,0","464,21K","0,38%"
"06.05.2021","21.160,0","21.000,0","21.300,0","20.640,0","561,72K","1,24%"
"05.05.2021","20.900,0","20.500,0","20.900,0","20.160,0","353,33K","2,45%"
"04.05.2021","20.400,0","20.800,0","20.800,0","20.020,0","434,52K","-0,49%"
"03.05.2021","20.500,0","21.380,0","21.380,0","20.470,0","171,48K","-4,12%"
"30.04.2021","21.380,0","21.310,0","21.620,0","21.060,0","377,99K","-0,09%"
"29.04.2021","21.400,0","22.150,0","22.150,0","21.260,0","1,13M","0,28%"
"28.04.2021","21.340,0","21.600,0","21.600,0","21.260,0","989,51K","-1,48%"
"27.04.2021","21.660,0","22.390,0","22.390,0","21.600,0","832,12K","-1,77%"
"26.04.2021","22.050,0","22.470,0","22.470,0","22.000,0","267,84K","-1,12%"
"23.04.2021","22.300,0","22.500,0","22.600,0","22.300,0","166,25K","-0,89%"
"22.04.2021","22.500,0","23.000,0","23.000,0","22.500,0","166,23K","-0,40%"
"21.04.2021","22.590,0","22.870,0","23.150,0","22.590,0","145,83K","-0,66%"
"20.04.2021","22.740,0","22.500,0","22.740,0","22.400,0","249,41K","0,53%"
"19.04.2021","22.620,0","22.640,0","22.700,0","22.500,0","108,86K","-0,09%"
"16.04.2021","22.640,0","22.750,0","23.050,0","22.630,0","150,26K","-1,57%"
"15.04.2021","23.000,0","22.650,0","23.000,0","22.600,0","182,03K","1,55%"
"14.04.2021","22.650,0","22.790,0","22.800,0","22.410,0","433,16K","-1,05%"
"13.04.2021","22.890,0","22.700,0","22.930,0","22.500,0","314,51K","0,84%"
"12.04.2021","22.700,0","22.610,0","23.060,0","22.540,0","153,14K","0,58%"
"09.04.2021","22.570,0","22.950,0","23.180,0","22.570,0","58,02K","-2,67%"
"08.04.2021","23.190,0","23.230,0","23.310,0","23.000,0","458,30K","-0,04%"
"07.04.2021","23.200,0","23.200,0","23.280,0","22.900,0","111,94K","0,00%"
"06.04.2021","23.200,0","23.180,0","23.340,0","22.850,0","49,99K","1,09%"
"05.04.2021","22.950,0","23.200,0","23.200,0","22.700,0","38,03K","2,00%"
"31.03.2021","22.500,0","23.000,0","23.430,0","22.500,0","199,41K","-2,00%"
"30.03.2021","22.960,0","21.890,0","22.960,0","21.680,0","344,98K","3,42%"
"29.03.2021","22.200,0","22.300,0","22.300,0","21.850,0","222,47K","-0,45%"
"26.03.2021","22.300,0","23.090,0","23.090,0","22.060,0","165,46K","-1,46%"
"25.03.2021","22.630,0","23.000,0","23.100,0","22.630,0","334,96K","-2,03%"
"24.03.2021","23.100,0","23.100,0","23.260,0","23.020,0","90,84K","0,00%"
"23.03.2021","23.100,0","23.130,0","23.380,0","23.100,0","171,60K","-2,12%"
"19.03.2021","23.600,0","23.390,0","23.600,0","23.000,0","2,02M","-0,34%"
"18.03.2021","23.680,0","23.540,0","23.680,0","22.820,0","719,11K","1,28%"
"17.03.2021","23.380,0","23.310,0","23.600,0","23.210,0","257,81K","0,09%"
"16.03.2021","23.360,0","23.300,0","23.980,0","23.000,0","150,72K","-0,64%"
"15.03.2021","23.510,0","23.670,0","23.790,0","23.360,0","145,37K","-1,14%"
"12.03.2021","23.780,0","23.500,0","23.850,0","23.500,0","161,95K","0,76%"
"11.03.2021","23.600,0","23.800,0","23.880,0","23.600,0","228,68K","-0,84%"
"10.03.2021","23.800,0","23.720,0","23.980,0","23.640,0","300,88K","0,42%"
"09.03.2021","23.700,0","23.670,0","23.780,0","23.600,0","157,22K","0,77%"
"08.03.2021","23.520,0","23.360,0","23.800,0","23.290,0","129,89K","-0,34%"
"05.03.2021","23.600,0","23.300,0","23.800,0","23.070,0","260,14K","2,12%"
"04.03.2021","23.110,0","23.800,0","24.220,0","23.110,0","461,65K","-2,08%"
"03.03.2021","23.600,0","23.720,0","23.780,0","23.450,0","364,63K","-0,34%"
"02.03.2021","23.680,0","23.380,0","23.680,0","23.300,0","661,55K","0,21%"
"01.03.2021","23.630,0","22.690,0","23.740,0","22.690,0","152,24K","-0,71%"
"26.02.2021","23.800,0","23.350,0","23.800,0","22.600,0","499,69K","4,29%"
"25.02.2021","22.820,0","23.400,0","23.490,0","22.820,0","284,58K","-3,31%"
"24.02.2021","23.600,0","22.600,0","23.600,0","22.600,0","519,65K","4,33%"
"23.02.2021","22.620,0","22.970,0","22.970,0","22.610,0","342,85K","-1,52%"
"22.02.2021","22.970,0","22.800,0","23.000,0","22.700,0","200,80K","-0,13%"
"19.02.2021","23.000,0","23.330,0","23.330,0","22.820,0","782,10K","-0,43%"
"18.02.2021","23.100,0","22.950,0","23.450,0","22.940,0","217,58K","-0,43%"
"17.02.2021","23.200,0","23.110,0","23.230,0","23.000,0","221,13K","0,00%"
"16.02.2021","23.200,0","23.500,0","23.680,0","23.200,0","200,08K","-1,28%"
"15.02.2021","23.500,0","23.770,0","23.770,0","23.470,0","25,58K","-0,76%"
"12.02.2021","23.680,0","23.400,0","23.680,0","23.350,0","133,43K","1,20%"
"11.02.2021","23.400,0","23.400,0","23.540,0","23.280,0","142,97K","0,00%"
"10.02.2021","23.400,0","23.780,0","23.780,0","23.300,0","269,54K","-1,31%"
"09.02.2021","23.710,0","23.750,0","23.810,0","23.620,0","304,79K","0,51%"
"08.02.2021","23.590,0","23.600,0","23.960,0","23.460,0","330,89K","-0,21%"
"05.02.2021","23.640,0","23.760,0","23.950,0","23.580,0","233,87K","0,85%"
"04.02.2021","23.440,0","23.280,0","23.480,0","22.810,0","262,34K","1,34%"
"03.02.2021","23.130,0","23.930,0","23.930,0","23.130,0","597,93K","-1,53%"
"02.02.2021","23.490,0","23.990,0","24.460,0","23.450,0","504,28K","0,21%"
"01.02.2021","23.440,0","23.080,0","23.690,0","23.080,0","327,11K","1,65%"
"29.01.2021","23.060,0","23.700,0","24.000,0","23.060,0","1,68M","-3,88%"
"28.01.2021","23.990,0","23.990,0","24.370,0","23.020,0","385,38K","-0,04%"
"27.01.2021","24.000,0","25.100,0","25.100,0","23.610,0","1,02M","-4,00%"
"26.01.2021","25.000,0","25.000,0","25.000,0","24.170,0","344,25K","1,21%"
"25.01.2021","24.700,0","25.700,0","25.700,0","24.500,0","677,08K","-5,00%"
"22.01.2021","26.000,0","28.300,0","28.500,0","26.000,0","515,93K","-8,06%"
"21.01.2021","28.280,0","29.100,0","29.100,0","28.280,0","264,83K","-2,82%"
"20.01.2021","29.100,0","29.000,0","29.100,0","28.730,0","368,22K","-0,34%"
"19.01.2021","29.200,0","28.850,0","29.200,0","28.600,0","280,18K","1,74%"
"18.01.2021","28.700,0","28.270,0","28.800,0","28.270,0","100,00K","-0,97%"
"15.01.2021","28.980,0","28.980,0","29.190,0","28.500,0","126,59K","-0,07%"
"14.01.2021","29.000,0","28.450,0","29.000,0","28.450,0","266,68K","0,00%"
"13.01.2021","29.000,0","29.070,0","29.250,0","28.800,0","548,94K","-0,85%"
"12.01.2021","29.250,0","28.500,0","29.250,0","28.500,0","397,26K","0,86%"
"08.01.2021","29.000,0","27.520,0","29.000,0","27.510,0","426,64K","3,57%"
"07.01.2021","28.000,0","26.050,0","28.000,0","26.010,0","207,83K","5,46%"
"06.01.2021","26.550,0","25.800,0","26.930,0","25.800,0","421,85K","2,12%"
"05.01.2021","26.000,0","25.000,0","26.000,0","24.750,0","246,13K","2,77%"
"04.01.2021","25.300,0","25.950,0","25.950,0","25.000,0","93,88K","-1,56%"
"30.12.2020","25.700,0","25.680,0","25.700,0","25.580,0","313,75K","0,08%"
"29.12.2020","25.680,0","25.280,0","25.680,0","25.030,0","124,63K","1,10%"
"28.12.2020","25.400,0","25.000,0","25.420,0","25.000,0","31,74K","1,60%"
"24.12.2020","25.000,0","25.000,0","25.000,0","25.000,0","7,30K","1,54%"
"23.12.2020","24.620,0","24.300,0","24.820,0","24.250,0","64,64K","1,74%"
"22.12.2020","24.200,0","23.800,0","24.350,0","23.610,0","96,53K","3,42%"
"21.12.2020","23.400,0","23.930,0","24.590,0","23.400,0","351,79K","-5,15%"
"18.12.2020","24.670,0","25.000,0","25.190,0","24.670,0","1,35M","-2,49%"
"17.12.2020","25.300,0","24.760,0","25.340,0","24.600,0","175,45K","2,14%"
"16.12.2020","24.770,0","25.390,0","25.390,0","24.160,0","601,75K","-1,55%"
"15.12.2020","25.160,0","24.970,0","25.400,0","24.420,0","765,97K","0,64%"
"14.12.2020","25.000,0","24.560,0","25.000,0","24.060,0","341,17K","2,08%"
"11.12.2020","24.490,0","24.010,0","24.490,0","23.500,0","191,75K","2,00%"
"10.12.2020","24.010,0","25.000,0","25.070,0","24.000,0","169,03K","-3,73%"
"09.12.2020","24.940,0","25.400,0","25.400,0","24.800,0","356,43K","-1,89%"
"07.12.2020","25.420,0","23.010,0","25.870,0","23.010,0","369,55K","7,26%"
"04.12.2020","23.700,0","22.890,0","23.700,0","22.720,0","200,14K","3,40%"
"03.12.2020","22.920,0","22.550,0","22.920,0","22.500,0","597,54K","1,64%"
"02.12.2020","22.550,0","22.710,0","23.000,0","22.530,0","602,99K","-1,96%"
"01.12.2020","23.000,0","22.700,0","23.000,0","22.580,0","172,95K","1,32%"
"30.11.2020","22.700,0","22.670,0","22.990,0","22.390,0","1,01M","0,44%"
"27.11.2020","22.600,0","22.590,0","22.600,0","22.130,0","125,94K","1,25%"
"26.11.2020","22.320,0","22.440,0","22.450,0","22.080,0","69,98K","0,54%"
"25.11.2020","22.200,0","22.290,0","22.580,0","22.080,0","290,03K","0,54%"
"24.11.2020","22.080,0","21.840,0","22.290,0","21.840,0","224,03K","1,75%"
"23.11.2020","21.700,0","22.680,0","22.680,0","21.700,0","280,36K","-4,32%"
"20.11.2020","22.680,0","22.800,0","22.800,0","22.520,0","79,74K","-0,09%"
"19.11.2020","22.700,0","22.790,0","22.830,0","22.700,0","116,38K","-1,48%"
"18.11.2020","23.040,0","22.680,0","23.180,0","22.680,0","209,58K","0,17%"
"17.11.2020","23.000,0","23.160,0","23.160,0","22.450,0","340,61K","2,13%"
"13.11.2020","22.520,0","22.510,0","23.260,0","22.510,0","235,89K","-1,83%"
"12.11.2020","22.940,0","22.960,0","22.960,0","22.340,0","341,34K","-0,26%"
"11.11.2020","23.000,0","23.150,0","23.300,0","22.880,0","186,21K","-0,82%"
"10.11.2020","23.190,0","21.930,0","23.190,0","21.930,0","161,37K","1,71%"
"09.11.2020","22.800,0","21.900,0","22.800,0","21.900,0","657,64K","5,07%"
"06.11.2020","21.700,0","20.780,0","21.700,0","20.780,0","351,90K","2,84%"
"05.11.2020","21.100,0","21.100,0","21.100,0","20.700,0","95,78K","0,57%"
"04.11.2020","20.980,0","20.730,0","21.260,0","20.600,0","76,73K","1,21%"
"03.11.2020","20.730,0","20.860,0","21.490,0","20.730,0","126,05K","-0,62%"
"30.10.2020","20.860,0","20.500,0","20.860,0","20.500,0","481,15K","1,71%"
"29.10.2020","20.510,0","20.500,0","21.010,0","20.400,0","188,92K","-0,44%"
"28.10.2020","20.600,0","21.000,0","21.040,0","20.500,0","488,90K","-3,29%"
"27.10.2020","21.300,0","21.150,0","21.470,0","21.150,0","351,28K","-1,16%"
"26.10.2020","21.550,0","21.350,0","21.550,0","21.000,0","333,82K","1,94%"
"23.10.2020","21.140,0","21.070,0","21.400,0","21.070,0","45,65K","-1,21%"
"22.10.2020","21.400,0","21.440,0","21.440,0","21.030,0","164,45K","-0,19%"
"21.10.2020","21.440,0","21.260,0","21.590,0","21.260,0","153,16K","-0,83%"
"20.10.2020","21.620,0","21.680,0","21.680,0","21.260,0","200,88K","0,09%"
"19.10.2020","21.600,0","21.270,0","21.790,0","21.260,0","199,98K","0,00%"
"16.10.2020","21.600,0","21.300,0","21.690,0","21.290,0","297,76K","0,00%"
"15.10.2020","21.600,0","20.820,0","21.700,0","20.820,0","340,30K","-0,46%"
"14.10.2020","21.700,0","20.870,0","21.700,0","20.860,0","275,92K","1,07%"
"13.10.2020","21.470,0","20.670,0","21.590,0","20.670,0","142,85K","-0,60%"
"09.10.2020","21.600,0","21.200,0","21.600,0","21.110,0","153,03K","2,37%"
"08.10.2020","21.100,0","20.180,0","21.200,0","20.180,0","246,08K","0,48%"
"07.10.2020","21.000,0","20.220,0","21.000,0","19.900,0","105,13K","5,53%"
"06.10.2020","19.900,0","20.350,0","20.350,0","19.900,0","146,79K","-0,20%"
"05.10.2020","19.940,0","20.400,0","20.400,0","19.940,0","132,30K","-0,30%"
"02.10.2020","20.000,0","20.280,0","20.360,0","20.000,0","68,92K","-1,38%"
"01.10.2020","20.280,0","20.020,0","20.280,0","20.020,0","9,04K","-0,49%"
"30.09.2020","20.380,0","20.000,0","20.380,0","20.000,0","237,96K","1,90%"
"29.09.2020","20.000,0","20.420,0","20.420,0","20.000,0","397,26K","-1,19%"
"28.09.2020","20.240,0","20.420,0","20.440,0","20.240,0","80,74K","-0,69%"
"25.09.2020","20.380,0","20.460,0","20.460,0","20.120,0","171,88K","-0,39%"
"24.09.2020","20.460,0","20.400,0","20.500,0","20.200,0","170,69K","0,69%"
"23.09.2020","20.320,0","20.600,0","20.600,0","20.120,0","127,87K","0,10%"
"22.09.2020","20.300,0","20.580,0","20.660,0","20.120,0","1,04M","-1,36%"
"21.09.2020","20.580,0","20.780,0","20.780,0","20.200,0","141,74K","1,68%"
"18.09.2020","20.240,0","19.920,0","20.420,0","19.920,0","1,94M","1,10%"
"17.09.2020","20.020,0","20.000,0","20.180,0","19.960,0","546,42K","0,00%"
"16.09.2020","20.020,0","20.420,0","20.480,0","20.020,0","347,35K","-0,69%"
"15.09.2020","20.160,0","20.280,0","20.300,0","20.060,0","607,37K","0,30%"
"14.09.2020","20.100,0","20.180,0","20.180,0","20.100,0","29,11K","-1,86%"
"11.09.2020","20.480,0","20.320,0","20.480,0","20.100,0","132,02K","-0,58%"
"10.09.2020","20.600,0","20.960,0","20.960,0","20.480,0","104,85K","-0,96%"
"09.09.2020","20.800,0","21.000,0","21.280,0","20.700,0","235,72K","0,00%"
"08.09.2020","20.800,0","21.000,0","21.340,0","20.640,0","141,04K","-0,95%"
"07.09.2020","21.000,0","20.700,0","21.100,0","20.600,0","146,53K","0,67%"
"04.09.2020","20.860,0","21.400,0","21.400,0","20.860,0","248,59K","-2,16%"
"03.09.2020","21.320,0","21.920,0","21.920,0","21.020,0","164,54K","-2,47%"
"02.09.2020","21.860,0","22.100,0","22.480,0","21.860,0","247,33K","-1,97%"
"01.09.2020","22.300,0","21.500,0","22.300,0","21.420,0","1,41M","6,49%"
"31.08.2020","20.940,0","21.300,0","21.360,0","20.860,0","440,89K","-3,41%"
"28.08.2020","21.680,0","22.100,0","22.400,0","21.680,0","129,67K","-1,28%"
"27.08.2020","21.960,0","21.500,0","22.000,0","21.500,0","296,89K","2,14%"
"26.08.2020","21.500,0","21.400,0","21.500,0","21.020,0","371,80K","0,47%"
"25.08.2020","21.400,0","21.260,0","21.500,0","20.860,0","246,66K","0,66%"
"24.08.2020","21.260,0","21.240,0","21.300,0","20.780,0","215,12K","1,24%"
"21.08.2020","21.000,0","20.360,0","21.100,0","20.200,0","497,64K","3,14%"
"20.08.2020","20.360,0","20.740,0","20.740,0","20.120,0","532,06K","0,10%"
"19.08.2020","20.340,0","20.660,0","21.000,0","20.340,0","214,20K","-4,42%"
"18.08.2020","21.280,0","20.500,0","21.280,0","20.180,0","483,83K","4,31%"
"14.08.2020","20.400,0","19.520,0","20.400,0","19.520,0","157,65K","2,51%"
"13.08.2020","19.900,0","19.500,0","19.900,0","19.380,0","203,60K","2,05%"
"12.08.2020","19.500,0","19.360,0","19.540,0","19.360,0","282,89K","0,10%"
"11.08.2020","19.480,0","19.580,0","19.580,0","19.340,0","382,15K","0,62%"
"10.08.2020","19.360,0","19.800,0","19.800,0","19.360,0","68,93K","-1,73%"
"06.08.2020","19.700,0","19.500,0","19.700,0","19.240,0","97,59K","2,60%"
"05.08.2020","19.200,0","19.380,0","19.380,0","19.200,0","82,29K","0,52%"
"04.08.2020","19.100,0","18.900,0","19.360,0","18.900,0","264,84K","0,63%"
"03.08.2020","18.980,0","19.320,0","19.480,0","18.980,0","255,95K","-1,15%"
"31.07.2020","19.200,0","19.300,0","19.300,0","19.100,0","1,85M","-1,03%"
"30.07.2020","19.400,0","19.600,0","19.700,0","19.320,0","299,91K","-1,02%"
"29.07.2020","19.600,0","19.400,0","19.600,0","19.300,0","101,49K","1,14%"
"28.07.2020","19.380,0","19.500,0","19.680,0","19.300,0","279,06K","-0,82%"
"27.07.2020","19.540,0","19.780,0","19.780,0","19.500,0","259,95K","-1,31%"
"24.07.2020","19.800,0","19.520,0","19.800,0","19.520,0","85,65K","0,51%"
"23.07.2020","19.700,0","19.660,0","19.780,0","19.500,0","295,18K","0,31%"
"22.07.2020","19.640,0","19.680,0","19.720,0","19.440,0","578,86K","-0,20%"
"21.07.2020","19.680,0","19.800,0","19.800,0","19.300,0","825,78K","0,20%"
"17.07.2020","19.640,0","19.400,0","19.640,0","19.400,0","180,78K","0,31%"
"16.07.2020","19.580,0","19.500,0","19.780,0","19.320,0","414,22K","0,00%"
"15.07.2020","19.580,0","19.640,0","19.800,0","19.560,0","376,24K","-0,61%"
"14.07.2020","19.700,0","19.540,0","19.800,0","19.540,0","399,71K","0,82%"
"13.07.2020","19.540,0","19.700,0","19.740,0","19.500,0","202,79K","-0,81%"
"10.07.2020","19.700,0","19.620,0","19.880,0","19.580,0","611,44K","-0,51%"
"09.07.2020","19.800,0","19.920,0","19.940,0","19.700,0","1,58M","-0,50%"
"08.07.2020","19.900,0","19.660,0","20.100,0","19.340,0","906,65K","2,16%"
"07.07.2020","19.480,0","18.900,0","19.500,0","18.900,0","559,83K","3,18%"
"06.07.2020","18.880,0","19.140,0","19.140,0","18.880,0","102,86K","0,32%"
"03.07.2020","18.820,0","18.800,0","19.140,0","18.580,0","47,84K","0,11%"
"02.07.2020","18.800,0","18.880,0","18.880,0","18.640,0","309,88K","1,29%"
"01.07.2020","18.560,0","18.800,0","18.960,0","18.460,0","195,54K","-1,28%"
"30.06.2020","18.800,0","18.700,0","18.800,0","18.200,0","201,48K","0,53%"
"26.06.2020","18.700,0","18.840,0","18.840,0","18.560,0","376,29K","0,00%"
"25.06.2020","18.700,0","18.800,0","18.840,0","18.700,0","155,98K","-0,53%"
"24.06.2020","18.800,0","18.500,0","18.800,0","18.500,0","284,51K","0,11%"
"23.06.2020","18.780,0","18.800,0","18.820,0","18.680,0","574,38K","-0,42%"
"19.06.2020","18.860,0","18.560,0","18.900,0","18.560,0","1,50M","0,96%"
"18.06.2020","18.680,0","18.940,0","19.000,0","18.540,0","234,60K","0,43%"
"17.06.2020","18.600,0","18.720,0","19.160,0","18.600,0","333,06K","-2,82%"
"16.06.2020","19.140,0","19.180,0","19.260,0","18.960,0","441,16K","1,70%"
"12.06.2020","18.820,0","18.620,0","19.180,0","18.620,0","417,60K","-0,95%"
"11.06.2020","19.000,0","18.620,0","19.000,0","18.500,0","281,19K","1,50%"
"10.06.2020","18.720,0","19.260,0","19.440,0","18.720,0","547,11K","-2,80%"
"09.06.2020","19.260,0","19.080,0","19.260,0","18.980,0","625,48K","0,84%"
"08.06.2020","19.100,0","19.100,0","19.180,0","18.960,0","387,41K","0,10%"
"05.06.2020","19.080,0","19.400,0","19.460,0","18.840,0","479,39K","-1,14%"
"04.06.2020","19.300,0","19.400,0","19.500,0","19.200,0","604,93K","-0,52%"
"03.06.2020","19.400,0","19.200,0","19.500,0","19.200,0","670,41K","1,04%"
"02.06.2020","19.200,0","19.500,0","19.680,0","19.040,0","193,66K","0,84%"
"01.06.2020","19.040,0","19.460,0","19.460,0","19.040,0","304,13K","-2,86%"
"29.05.2020","19.600,0","19.200,0","19.600,0","18.500,0","2,95M","2,08%"
"28.05.2020","19.200,0","18.560,0","19.620,0","18.560,0","202,33K","0,31%"
"27.05.2020","19.140,0","18.700,0","19.140,0","18.560,0","244,28K","2,90%"
"26.05.2020","18.600,0","18.300,0","18.640,0","18.300,0","203,09K","1,42%"
"22.05.2020","18.340,0","18.300,0","18.420,0","18.240,0","207,42K","-0,33%"
"21.05.2020","18.400,0","18.480,0","18.500,0","18.300,0","582,77K","-0,65%"
"20.05.2020","18.520,0","18.420,0","18.560,0","18.300,0","133,01K","0,22%"
